sample	NI_9	NI_92	NI_91	NI_90	NI_8	NI_89	NI_88	NI_87	NI_86	NI_85	NI_84	NI_83	NI_82	NI_81	NI_80	NI_7	NI_79	NI_78	NI_77	NI_76	NI_75	NI_74	NI_73	NI_72	NI_71	NI_70	NI_6	NI_69	NI_68	NI_67	NI_66	NI_65	NI_64	NI_63	NI_62	NI_61	NI_60	NI_5	NI_59	NI_58	NI_57	NI_56	NI_55	NI_54	NI_53	NI_52	NI_51	NI_50	NI_4	NI_49	NI_48	NI_47	NI_46	NI_45	NI_44	NI_43	NI_42	NI_41	NI_40	NI_3	NI_39	NI_38	NI_37	NI_36	NI_35	NI_34	NI_33	NI_32	NI_31	NI_30	NI_2	NI_29	NI_28	NI_27	NI_26	NI_25	NI_24	NI_23	NI_22	NI_21	NI_20	NI_1	NI_19	NI_18	NI_17	NI_16	NI_15	NI_14	NI_13	NI_12	NI_11	NI_10
GGB9694_SGB15204|t__SGB15204	0.00015	0.03627	0	0	0	0	0	0	0	0	0.00989	0.0013	0	0	0	0	0.14192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03976	0	0	0	0	0	0	0	0.01992	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9695_SGB15209|t__SGB15209	0	0	0	0	0	0	0	0	0	0	0.01985	0	0.01682	0	0	0	0	0	0	0	0	0	0	0	0.00295	0	0	0	0	0	0	0	0.00201	0.00103	0	0	0	0	0.01267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0.0155
GGB9695_SGB15210|t__SGB15210	0	0	0	0	0	0	0	0	0	0	0.00321	0	0.009	0	0	0	0.00052	0.00273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01056	0	0	0	0	0	0	0	0	0	0	0	0.003
GGB9695_SGB15211|t__SGB15211	0	0	0	0	0	0	0	0	0	0	0.01991	0	0.01147	0	0	0	0.06055	0.09358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055	0	0.01919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00216	0	0	0	0	0	0	0	0	0	0.00189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09758
GGB9696_SGB15212|t__SGB15212	0	0	0	0.00972	0.51843	0	0	0.07401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01864	0	0	0	0	0	0	0	0	0.0049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9697_SGB15213|t__SGB15213	0	0	0	0.02186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00455	0	0	0.02775	0.00905	0	0	0	0	0	0	0	0.00456	0.00156	0	0	0	0	0.06519	0	0	0.0326	0	0	0	0	0.12251	0.00354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9699_SGB15216|t__SGB15216	0.12567	0.04258	0.03379	0.06816	0.00973	0.16402	0.01165	0.23152	0.23055	0	0.23659	0.14018	0.07429	0	0.18964	0.09243	0.01159	0	0.00568	0.06739	0.28918	0.00566	0.03269	0.09921	0.14879	0.11091	0.4506	0.0569	0.08009	0	0.03108	0.56993	0.16532	0.0669	0.05989	0.09393	0.11037	0.02553	0.56855	0.01588	0.21777	0.67545	0.00308	0	0.94727	0.80591	0	0.01603	0.05292	0	0.16372	0.03693	0.0023	0	0	0	0.01066	0.02051	0.03159	0.04458	0.03976	0.31998	0	0.35608	0.06096	0	1.55894	0.39923	0.05863	0.0053	0.00177	0.38896	0.35574	0	0.08355	0.0094	0.05032	0	0.08213	0.80894	0.01867	0.01959	0.02033	0.08149	0	0.01637	0.06536	0.02942	0.11852	0	0.10057	0.20107
GGB9701_SGB15218|t__SGB15218	0	0	0	0	0.04492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00641	0	0	0	0	0	0	0	0	0.04503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9705_SGB15224|t__SGB15224	0.02825	0.02586	0.02999	0.16348	0.0296	0.023	0.00795	0	0	0	0	0.08025	0	0	0	0.00437	0.00771	0.02046	0	0	0	0.02359	0.09434	0	0	0.17008	0	0	0	0	0	0.21195	0.0235	0	0.10041	0.01081	0.03614	0	0	0.0404	0.07715	0	0.02166	0	0	0	0	0.01759	0.04988	0	0	0.03761	0	0	0	0	0.04598	0.00395	0	0.42915	0	0	0	0.15627	0	0	0	0	0.00307	0	0.04484	0	0	0	0	0	0.18999	0	0	0	0.01784	0	0	0.0087	0	0.0371	0	0	0.05662	0	0.10172	0
GGB9705_SGB15225|t__SGB15225	0.0173	0.0102	0.08482	0.12789	0.00221	0.18535	0.0036	0.01991	0	0	0	0.0209	0.19047	0	0	0	0	0.0003	0	0.07715	0.07839	0.03481	0.2947	0.05329	0	0.04633	0	0	0	0	0.0219	0.1787	0.01863	0.063	0.02709	0.00571	0.01044	0.02903	0.01794	0.00538	0.06547	0	0.00494	0	0	0	0	0	0	0	0	0	0.00577	0	0	0	0.01512	0.00126	0.0178	0.06138	0	0	0	0.13892	0.02224	0	0	0.0193	0.00839	0	0.00076	0	0	0	0	0	0	0	0.07633	0.96096	0.06093	0	0	0.05474	0	0.03335	0	0	0.00336	0	0.10042	0
GGB9707_SGB15229|t__SGB15229	0.01842	0.00674	0.0614	0.0703	0.01697	0.02172	0.01839	0.01511	0	0	0.04802	0.07519	0.00788	0	0	0.01869	0.00955	0.02209	0	0.00454	0.05411	0.0439	0.09054	0.05677	0.06273	0.06035	0.07929	0.01487	0	0	0.02331	0.14806	0.06261	0.05075	0.03754	0.04566	0.02811	0.01181	0.04045	0.02945	0.06581	0	0.01481	0	0	0.04419	0	0.00666	0.09291	0	0	0.0338	0.00565	0	0	0	0.05068	0.00682	0	0.06788	0.02624	0	0	0.13463	0	0	0	0	0.01436	0.00311	0.00057	0.09472	0	0	0	0	0.00704	0	0.01314	0	0.14091	0.0323	0	0.02382	0	0.01363	0	0	0	0	0.11603	0.15706
GGB9709_SGB15238|t__SGB15238	0.00487	0	0.28707	0.02358	0.08864	0	0	0	0	0	0	0.4967	0	0	0	0	0	0	0	0	0	0.00733	0.01181	0	0	0.01522	0	0	0	0	0	0	0	0	0.00384	0	0	0	0	0	0	0	0.0628	0	0	0	0	0.00353	0	0	0	0	0	0	0	0	0.00108	0	0	0.01995	0	0	0	0	0	0	0.12666	0	0.0118	0	0	0	0.00184	0	0	0	0.1953	0	0	0	0.04948	0	0	0	0	0.00475	0	0	0	0	0	0
GGB9710_SGB15239|t__SGB15239	0	0	0	0.0304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9712_SGB15244|t__SGB15244	0.00822	0	0.19742	1.20249	0.13838	0	0.02581	0.01163	0	0	0	0.0704	0	0	0	0	0.16487	0.29529	0	0.15094	0	0.00947	0.72669	0	0	0.25565	0	0	0	0	0	0	0.04868	0	0.21616	0	0.0079	0	0	0.02728	0	0	0.11171	0	0	0	0	0.02687	0	0	0	0.01015	0.03566	0	0	0	0	0	0	0.09118	0.79908	0	0	0.87161	0.10079	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17926	0	0	0	0	0	0	0.09462	0	0.13836	0	0	0.15812	0.01268
GGB9716_SGB15269|t__SGB15269	0	0	0	0	0.00862	0	0	0.00723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9717_SGB15270|t__SGB15270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9730_SGB15290|t__SGB15290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00948	0.02367	0	0	0	0	0	0	0	0.00235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94826	0	0	0	0	0	0	0.07765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1306	0	0	0	0	0	0	0	0	0	0	0	0.02115	0	0	0	0	0	0
GGB9730_SGB15291|t__SGB15291	0	0.42697	0.09312	0.09119	0.03103	0.01826	0.03981	0.33038	0.126	0	0.22623	0.10778	0	0.08791	0.24827	1.12281	0.01205	0.03437	0.04895	0.01357	0.10537	0.06462	0.26056	0.18154	0.26559	0.13405	0.13316	0	0	0	0.26627	0.19968	0.20028	0.18285	0.17369	0.07537	0	0.23399	0.05	0.12867	0.07034	0	0.09234	0.01074	0	0.00448	0.01544	0.20348	0.74369	0.02261	0	0	0.06316	0	0	0.06967	0	0.03192	0.09345	0.24571	0.09169	0	0	0.02237	0.17337	0	0.4063	0	0.01961	0.08033	0	0.15402	0.0897	0	0	0.01858	0.06104	0.07638	0.21154	0	0.05363	0	0.148	0.1124	0	0.06079	0.01582	0	0	0	0.08781	0
GGB9739_SGB15313|t__SGB15313	0	0	0	0	0	0	0	0	0	0.08646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01546	0	0	0	0	0	0	0	0.00728	0	0	0	0	0	0	0	0	0	0.26847	0	0	0.22775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02897	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmiger_SGB15292|t__SGB15292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmiger_SGB15295|t__SGB15295_group	0	0.22329	0.03649	0.08614	0	0	0	0	0	0	0	0	0	0	0.16652	0	0	0	0	0.00832	0.11311	0.03732	0.21034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84555	0	0	0	0.04547	0.835	0	0	0	0.04667	0	0	0	0	0	0	0.46123	0	0	0	0	0	0	0	0	0.00845	0	0.78038	0	0	0	0	0.05287	0	0	0	0	0	0	0	0	0	0	0.21883	0	0	0	0	0
Gemmiger_SGB15299|t__SGB15299	0	0.13215	0.14371	0.13105	0.03152	0	0.01204	0	0	0	0	0	0	0	0.13804	0.46589	0.029	0.05671	0	0	0	0.00197	0.54784	0	0.13487	0	0	0	0.3118	0	0.15026	0	0	0.03444	0	0.12173	0.88309	0	0.02172	0.09815	0	0	0.27466	0.32935	0	0	0.00281	0.19731	0	0.00072	0	0	0	0	0	0	0	0	0	0	0.03173	0	0	0	0	0	0	0	0	0.00941	0	0	0	2.01961	0	0	0.23126	0.053	0	0.75347	0.02261	0.30684	0	0.01058	0	0.06768	0.0178	0	1.15807	0	0	0
Gemmiger_formicilis|t__SGB15300	2.24682	0.84565	0.87745	0.37736	0.13166	1.34409	1.01312	1.13183	2.47183	3.11433	1.1436	0.56705	0	0	3.67532	2.55542	0.32021	0.52552	0.52763	0	0.54136	0.05288	0.00077	1.98554	0.44035	0.21012	0.97566	0.23356	0.11896	0.54959	0.325	1.1524	0.63942	0.48409	0.11756	0.35303	0.08254	1.51553	1.39545	0.66352	1.64069	0.56485	0.67785	0.01206	2.47849	0.97714	4.01229	0.2028	0	4.3738	1.12747	0	0.81023	1.49705	0	2.17769	0.2847	0.51741	0.34439	0.00161	0.27572	0.21986	0	0.06237	0.04181	0	0	1.51372	0.23189	1.67818	0	1.8382	2.40372	0	0	0.73993	0.02565	0.31025	0	0	1.00499	0	1.28705	1.3469	0	0.12952	0.85206	1.05951	0.15781	0	0.14313	0.13375
Harryflintia_acetispora|t__SGB14838	0	0	0	0	0	0	0	0	0	0.00364	0	0	0.00036	0	0	0	0	0	0	0	0	0	0	0	0.00121	0	0	0.00015	0	0	0	0	0	0	0	0	0	0.00562	0	0	0	0	0	0	0	0.01802	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01467	0.00536	0	0	0	0	0	0	0	0	0	0.01624	0.00461	0	0	0	0	0.00124	0	0.00083	0	0.00108	0	0	0	0	0	0	0	0	0	0	0.00981
Hydrogeniiclostidium_mannosilyticum|t__SGB14890	0	0	0	0	0	0.00284	0	0	0	0.02516	0	0	0.00107	0	0.003	0.00516	0	0	0	0	0	0	0.00066	0.00648	0	0	0.00114	0.00702	0.00398	0	0	0.00061	0	0	0	0.00033	0.00274	0	0	0	0.00059	0.00323	0	0	0.00824	0.0207	0	0	0	0	0	0	0	0	0.01429	0.02149	0	0	0.01485	0	0	0.00979	0	0.0972	0	0	0.01623	0	0	0	0	0.01644	0.00885	0	0.00359	0	0	0.00188	0	0.07784	0	0.00553	0	0.0009	0.00064	0	0.01932	0.00017	0.00991	0.03795	0	0
Massilimaliae_massiliensis|t__SGB29347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00063	0	0.00015	0.00123	0	0.00047	0	0.00347	0.00089	0	0	0	0	0.00245	0	0	0.00046	0	0	0	0	0	0	0	0	0	0	0	0	0.00133	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0.00478	0	0	0	0	0	0	0	0	0.00251	0	0	0	0	0	0	0	0
Massilimaliae_timonensis|t__SGB7253	0	0	0	0	0	0	0	0	0	0.00489	0	0	0.0041	0	0	0	0.00065	0	0	0	0	0	0	0	0	0	0	0	0.00356	0	0	0	0.00056	0	0	0	0.0022	0	0	0	0	0.00225	0	0	0	0	0.00182	0	0	0	0.00019	0	0	0	0.00195	0	0	0	0	0	0	0.00306	0	0	0	0	0	0	0	0	0.00168	0	0.01378	0	0.00284	0	0	0	0	0	0	0.0064	0	0	0.01925	0	0	0	0	0.00292	0	0
Negativibacillus_massiliensis|t__SGB14912	0	0	0	0	0	0	0	0	0	0	0	0	0.01365	0	0	0	0	0.00505	0	0	0	0	0	0.00417	0	0	0	0.01218	0.29251	0	0	0	0	0	0	0	0.21533	0	0	0	0	0	0	0	0.03672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03437	0	0.09511	0	0	0	0.02465	0	0	0	0	0	0	0	0.06739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12984
Neobittarella_massiliensis|t__SGB7264	0	0	0	0	0	0.00356	0	0	0.00666	0	0	0	0	0.00207	0.00526	0.0049	0	0	0.00326	0.00429	0.00123	0	0	0	0	0	0.00361	0.00306	0.01057	0	0.00043	0	0	0	0	0	0.00702	0	0	0	9e-05	0.0001	0	0.00147	0.002	0	0.0111	0	0	0.00881	0.00571	0	0	0.00592	0.01192	0.04224	0	0	0.00142	0	0	0	0.02528	0.00505	0	0.01533	0	0	0	0.0031	0	0.00233	0	0.00665	0	0.00254	0	0	0.00252	0	0	0	0	0.00074	0.00986	0	0.00479	0.00404	0	0.00399	0	0
Phocea_massiliensis|t__SGB14837	0.00195	0	0	0	0	0	0	0	0	0.00907	0	0.00053	0	0	0	0	0	0	0	0.00631	0.00097	0	0.009	0	0.001	0	0	0	0.04073	0	0.00981	0	0.00117	0.00157	0	0	0.02673	0	0.00278	0.00171	0.0023	0.01226	0.00183	0	0	0.01595	0	0	0.01005	0	0	0	0	0	0	0	0.00243	0.00271	0.00548	0.00539	0.01093	0.0268	0.02989	0.01487	0	0	0.00344	0	0	0	0.00554	0.00829	0.00374	0	0.00665	0	0	0	0	0.00607	0.00182	0	0	0.00354	0.05241	0	0	0.00976	0	0.00458	0.00894	0
Pseudoflavonifractor_SGB15156|t__SGB15156_group	0	0	0	0	0	0	0	0	0	0	0.12502	0.00132	0.04735	0	0	0	0	0	0	0	0	0	0	0.00506	0.01403	0	0	0	0	0	0	0	0.01505	0.00374	0	0	0	0	0.01153	0	0	0	0	0	0.55365	0	0	0	0	0	0.00864	0	0	0	0	0	0	0	0	0.00105	0.00093	0	0	0	0	0	0	0.00065	0	0	0	0	0.05355	0	0	0	0.00408	0	0.01313	0.2693	0.00116	0	0	0	0	0	0	0	0	0.2345	0	0.36958
Pseudoflavonifractor_capillosus|t__SGB15140	0	0.00564	0	0	0	0.00288	0	0	0	0.01735	0.00724	0	0.00789	0	0	0	0.01791	0	0	0	0.0015	0	0	0	0.00542	0	0	0	0	0	0	0	0	0.0057	0	0	0.00035	7e-05	0	0	0	0.01683	0	0	0	0	0	0	0	0	0	0	0	0.00075	0	0	0.01372	0	0.00538	0	0	0	0	0	0	0	0.01331	0	0.03705	0	0.03243	0	0.0218	0.0239	0.02078	0	0.00013	0	0	0.00277	0.00658	0	0	0	0	0	0	0	0.00562	0.00404	0	0.00609
Pseudoflavonifractor_sp_AF19_9AC|t__SGB23477	0	0	0	0	0	0	0	0	0	0	0	0	0.00258	0	0	0	0.00316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00803	0	0	0	0	0	0	0	0	0	0	0	0	0.00874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoflavonifractor_sp_An176|t__SGB15161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0278	0	0	0.03142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoflavonifractor_sp_Marseille_P3106|t__SGB15142	0	0	0	0	0	0.00257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03462	0	0	0	0
Pseudoruminococcus_massiliensis|t__SGB4280	8.24716	0	2.68819	0.01564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13993	0	0	0	0.12827	0	0	0	0	0.28788	0	0	0	0	0	0	0	1.72196	0	0	1.95669	2.58753	0	0	0	0	0	0	2.00138	0	0	0	0	0	0	0	0	0	0	0	2.37077	0	0	0	0	0	0	0	1.95254	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_leptum|t__SGB14853	0.01031	0.03646	0	0.00703	0.01169	0.04436	0.00024	0.00116	0.0202	0.02314	0.0106	0.00351	0.04151	0	0.03746	0.01268	0.00443	0.00102	0	0	0.01304	0.00259	0.0029	0.01533	0.01593	0.01232	0.01153	0.02665	0.02799	0	0.00367	0.00103	0.00714	0.01419	0.00525	0.0642	0.02403	0.27886	0.0103	0.00026	0.08746	0.61853	0.00038	0.0044	0.03487	0.28565	0.00549	0.00233	0.00305	0.00288	0.14929	0	0	0.01669	0.03069	0.00341	0.00107	0	0.00338	0.01472	0.00691	0.04601	0.00699	0.06187	1.00853	0.10542	0.46336	0.00366	0.01636	0	0.01843	0.0116	0.47081	2.4842	0.02357	0	0	0	0.06747	0.01111	0	0.014	0.00867	0.02076	1.59707	0.00249	0.00605	0.01728	0.0053	0.0574	0.00701	0.2968
Clostridium_methylpentosum|t__SGB14962	0	0	0	0	0	0	0	0	0	0.00072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037	0	0	0	0	0	0.00043	0	0	0	0	0	0	0.00199	0.0088	0	0	0.00755	0	0	0	0	0	0	0	0	0	0	0	0	0.00549	0	0	0.00092	0	0	0	0	0.00296	0	0.00022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114
Eubacterium_siraeum|t__SGB4198_group	0.09767	0.0339	0.05241	0	0.24599	0.16067	0	0	0	0	0.02264	0.16028	0.67689	0	0.06235	1.21961	1.23478	0.99306	0	0	0.05266	0.02989	0.40355	0.0019	0.03556	0.09626	0	0.14176	0	0	0.29332	6.35731	0.00497	0.01752	0.08321	0.07613	0.05707	0.03267	1.17284	0.26202	2.37113	0.03383	0.0073	0	0	0.07881	0	0.60449	0.04138	0	0	0.03011	0.01922	0	0.03525	0	0.02922	0.03408	0.00882	0	0	0.0537	0	0.98761	0.00281	0	0.13163	0.05404	0.0289	0	0.07873	2.14987	0.70431	1.66314	0	0.18185	0.00387	0	2.14902	1.08857	1.42642	0.05914	0.00092	0	0	0.00964	0	0.17883	0.5396	0	0.18273	0
Ruminococcaceae_bacterium_AM07_15|t__SGB14974	0	0.00966	0	0	0.03411	0	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01654	0.00018	0	0	0.01705	0	0	0	0	0	0	0	0	0.00906	0	0	0.00404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00078	0.01118	0	0	0	0	0	0.00759	0	0	0	0	0.02516	0	0	0.02399	0	0	0	0	0	0	0.02841	0
Ruminococcaceae_bacterium_D5|t__SGB14960	0.00222	0.00186	0.00746	0.00669	0.01033	0	0	0	0	0	0	0.00847	0	0	0	0	0.00421	0.0037	0	0	0	0.00158	0	0	0.00071	0	0	0.0027	0	0	0	0	0	0	0.00418	0	0.13866	0.0379	0.00129	0.00811	0	0	0	0	0	0	0	0	0	0	0	0.00585	0	0	0	0	0.00071	0	0	0.05236	0.03855	0	0	0.00751	0	0	0	0	0	0	0.01753	0	0.00675	0	0	0	0.04765	0	0.00542	0	0	0	0	0.00067	0	0	0	0	0	0	0	0
Ruminococcaceae_bacterium_UBA1375|t__SGB14840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07266
Ruminococcaceae_bacterium|t__SGB14177	0	0	0.00375	0	0	0.01547	0	0.00587	0	0	0	0	0	0	0	0	0	0	0	0	0.00772	0	0.01805	0	0	0	0	0.00512	0	0	0	0	0	0	0.00032	0	0	0	0	0.00251	0	0	0	0	0.00352	0	0	0.04374	0	0	0	0	0	0	0	0	0.00065	0	0	0.09434	0.05236	0	0	0.00711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00474	0	0	0	0	0.00723	0	0	0	0	0	0	0.00154	0
Ruminococcaceae_bacterium|t__SGB14834	0	0	0	0.18218	0	0	0	0.02108	0	0	0	0	0	0	0	0	0	0	0	0.00086	0	0	0	0	0	0.0151	0	0	0	0	0	0	0	0.06648	0	0	0	0	0	0.00143	0	0	0.01601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05392	0	0	0	0.06438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00405	0	0	0	0	0	0	0	0
Ruminococcaceae_bacterium|t__SGB14869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02149	0	0	0	0	0	0	0	0	0	0	0.00183	0	0
Ruminococcaceae_bacterium|t__SGB14899	0	0.03798	0.00731	0.04442	0.00984	0.03854	0	0	0	0	0	0	0.02571	0	0	0.02691	0.01697	0.04478	0	0.0094	0.02226	0	0	0	0	0	0	0.02856	0.14076	0	0.0696	0.05512	0.03092	0.03397	0.02337	0.01198	0.09254	0.02599	0	0.03182	0.07591	0.03555	0.04468	0	0	0.15218	0	0.01499	0.04816	0	0	0.03749	0.01472	0	0	0	0.05159	0.01825	0.01309	0.07837	0.05424	0	0	0.11534	0	0.03075	0.03106	0	0.05925	0	0.07673	0	0.09578	0	0	0	0	0	0.05553	0	0.02335	0	0	0.00756	0.0126	0	0	0.02088	0.0149	0	0.04337	0
Ruminococcaceae_bacterium|t__SGB14905	0	0	0	0.01697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcaceae_bacterium|t__SGB14906	0	0	0	0	0	0	0	0	0	0	0.37887	0.03644	0	0	0	0	0	0	0	0	0	0	0.06453	0.11507	0.0437	0	0.07087	0	0	0	0	0.01838	0.12969	0.04799	0.01389	0	0	0	0	0	0.00439	0	0	0	0	0.06427	0	0.00015	0	0	0	0	0	0	0	0	0	0.04677	0	0	0.00723	0	0	0	0	0	0.0455	0.09928	0.04347	0	0	0	0.00998	0	0.14906	0	0	0	0.06622	0.2148	0.01054	0	0	0	0	0.00374	0	0	0.03039	0.06603	0	0
Ruminococcaceae_bacterium|t__SGB14925	0	0	0	0.00144	0	0	0	0.07831	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108	0	0	0	0	0	0	0	0	0	0.03066	0	0	0	0	0.00267	0.00968	0	0	0.00807	0	0	0	0	0	0	0.00618	0	0	0	0.05748	0	0	0	0	0.02114	0	0	0	0	0	0	0.00071	0	0	0	0	0.02448	0	0	0	0	0	0	0	0	0	0.00136	0	0	0	0	0	0	0	0	0	0.00194	0	0	0
Ruminococcaceae_bacterium|t__SGB15084	0	0	0	0.00801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
